0.001891419,-0.000407015,-0.000981623,0.75656774,0.162806,0.79487493,1
0.001350884,-0.000771935,0,0.5363011,0.306458,0.4022258,1
0.000477646,4.77656E-05,-9.55292E-05,0.68953005,0.229844,0.4022258,1
0.001095853,0.000667042,0.002191707,0.68953005,0.268151,0.8810662,1
0.000594095,0.000451511,0.002281324,0.24899705,0.181959,0.91937348,1
0.001576233,-0.000764234,-0.004585403,0.6320693,0.45011,2.24097268,1
0.005554548,-0.000933738,-0.001316811,2.2218192,0.45011,2.24097268,1
0.001292869,0.000909798,0.004955997,1.5993268,0.363919,1.9823989,1
0.003224112,0.007690102,0.005636226,2.375048214,3.083731,2.2601265,1
0.004585404,-0.002937524,0.002435996,2.375048214,3.974374,1.9919759,1
0.00869536,-0.017891,-0.00385931,3.4955346,7.1921818,1.55144279,1
0.015410395,0.008604541,-0.000802118,6.0716957,6.6079968,0.53630117,1
0.014461945,0.014534497,-0.003022982,8.8393927,6.6079968,1.417367464,1
0.013592888,-0.006511278,-0.005323088,8.8393927,2.624045,2.145204664,1
0.008198507,-0.004277481,-0.004681466,3.361459,1.771709,1.8866309,1
0.008273034,-0.005973652,0.005096568,3.3997664,2.4612395,3.217807107,1
0.000242451,-0.002691205,0.009528317,3.4955345,2.4612395,3.7636851,1
0.00782904,0.008595186,0.00581791,3.4955345,3.4380745,2.327164193,1
0.002648401,0.000425637,-0.008394485,1.436521,2.039861,5.1810527,1
0.00385967,-0.002074574,-0.008684258,2.96881004,1.867478,5.1810527,1
0.006400701,0.003418557,0.004630811,2.96881004,1.35033,1.8291702,1
0.000525411,0.000382117,-0.000334352,0.440533086,0.306458,0.2298434,1
0.000720061,-0.000672058,-0.001128095,0.287304206,0.268151,0.4501099,1
9.60081E-05,-0.00024002,-0.000504043,0.05746084,0.114922,0.2202665,1
0.000308929,-7.12903E-05,-0.000285166,0.14365211,0.047884,0.1340752,1
0.000164712,-4.70614E-05,-0.000470604,0.14365211,0.047884,0.191536,1
0.000321523,9.18633E-05,0.00011483,0.13407529,0.038307,0.1053449,1
0.000407524,-4.5279E-05,-0.000226402,0.1723825,0.02873,0.201113,1
4.60423E-05,-0.000115106,-6.90637E-05,0.13407528,0.047884,0.201113,1
0.000443803,-2.33585E-05,0.000420445,0.18195932,0.019154,0.1723825,1
0.000308165,0.00014223,-4.74099E-05,0.12449849,0.057461,0.0191536,1
4.77646E-05,4.77631E-05,0.000143294,0.09576807,0.047884,0.0766145,1
0.000355574,-2.37054E-05,0.000260755,0.14365209,0.028731,0.1053449,1
0.000216018,9.601E-05,0.000216018,0.08619126,0.038308,0.0861911,1
0.000145103,0,0.000193471,0.05746084,0.019154,0.0766145,1
0.000143294,-4.77656E-05,0.000119412,0.05746085,0.019154,0.0478841,1
0.000118525,2.37054E-05,-9.482E-05,0.08619127,0.009577,0.0670376,1
0.000289475,-2.41234E-05,-0.000241229,0.11492169,0.019154,0.095768,1
0.000164308,-4.69461E-05,-9.38902E-05,0.06703764,0.019154,0.0383072,1
9.32049E-05,0,4.66022E-05,0.07661444,0,0.0287303,1
0.000238823,2.38828E-05,4.77646E-05,0.09576806,0.009577,0.0287303,1
4.64894E-05,2.32451E-05,-6.97337E-05,0.01915362,0.009577,0.0287303,1
0.000303655,-2.33585E-05,-0.000140148,0.12449848,0.009577,0.0574608,1
9.64917E-05,-7.23678E-05,-2.41229E-05,0.1628057,0.02873,0.0383072,1
0.000119412,-2.38828E-05,2.38823E-05,0.1628057,0.019153,0.0287304,1
2.38823E-05,4.77631E-05,0.000119411,0.12449848,0.019153,0.0670376,1
7.1826E-05,0,4.7884E-05,0.12449848,0.009577,0.0670376,1
0.000119412,2.38828E-05,-2.38825E-05,0.09576806,0.019154,0.047884,1
0.000217655,4.83687E-05,0.000169287,0.08619126,0.019154,0.0670375,1
0.000023942,0,0,0.03830722,0,0.0287304,1
0.000282363,0.000188241,0.000541196,0.11492168,0.076614,0.248997,1
0.00062094,-0.001050823,-0.000334352,0.33518824,0.497994,0.3830722,1
0.000729198,-0.000340292,-0.000461825,0.33518824,0.497994,0.3830722,1
0.00144374,0.000577497,-0.000240623,0.62249242,0.363919,0.2968811,0
0.003079978,7.21884E-05,0.000745932,1.22583128,0.162806,0.593762,0
0.00023942,0.010486603,0.002298434,0.6991069,4.194641,0.9193735,0
0.008717044,0.005851165,4.77646E-05,3.4955346,4.031835,0.3256115,0
0.000672057,-0.013441133,0.004056342,2.7964277,5.363012,1.9249382,0
0.015961345,-0.005860433,0.012507024,6.4164606,3.677494,5.0278236,0
0.011905002,-0.007848662,-0.014641233,8.6382794,4.453216,8.9447375,0
0.010948359,0.002526544,-0.009961804,8.6382794,5.4587805,8.9447375,0
0.013393128,0.01077691,0.008976756,5.3438579,5.4587805,4.9799395,0
0.002537854,-0.004261679,-0.008882488,1.06302552,1.7046715,3.5529952,0
0.00057175,0.001429373,0.005812788,0.2777274,1.120486,4.49152225,0
0.001354768,-0.001354771,0.010581203,0.5554548,1.675942,4.49152225,0
0.001508519,-0.005691229,-9.14253E-05,0.90979666,2.384625,0.15322888,0
0.001775213,0.011095083,-0.001611707,0.90979666,5.257667,0.77572137,0
0.00261622,0.007560638,-0.003744316,1.2258313,5.257667,1.4939819,0
0.000574608,-0.008116343,-0.002442086,1.2258313,3.246537,0.97683429,0
0.001100513,-0.001147345,-0.002739575,0.99598792,1.0055645,1.12048636,0
0.000985848,-0.000821542,-0.000751122,0.54587799,0.8714895,0.8619126,0
0.000694318,-0.001987186,0.002226608,0.27772739,0.8714895,0.89064304,0
0.000476458,0.00080998,-0.000667042,0.32561144,0.325612,0.60333894,1
0.000827625,0.000567514,-0.001442432,0.33518824,0.248997,0.60333894,1
0.000356457,4.75285E-05,9.50553E-05,0.14365208,0.038308,0.0383073,1
0.000120615,0.000144738,4.82456E-05,0.13407528,0.057461,0.0191535,1
0.000313598,-2.41234E-05,9.64917E-05,0.12449848,0.02873,0.0383072,1
4.77646E-05,-7.16459E-05,-4.77643E-05,0.03830724,0.02873,0.0574607,1
0.000335188,2.39425E-05,7.1826E-05,0.15322891,0.009577,0.0861911,1
0.000168014,4.80025E-05,0.000192016,0.15322891,0.019153,0.0861911,1
0.000167594,-4.7885E-05,4.7884E-05,0.08619127,0.02873,0.0287304,1
2.39421E-05,-7.1825E-05,-2.3942E-05,0.01915363,0.02873,0.0383072,1
4.78841E-05,7.1825E-05,-0.000143652,0.01915363,0.02873,0.0574608,1
2.3942E-05,2.39425E-05,-9.57677E-05,0.01915363,0.02873,0.0383071,1
0.000023942,-7.1825E-05,-7.1826E-05,0.02873043,0.02873,0.0287304,1
4.7884E-05,0,-4.7884E-05,0.04788404,0.009577,0.0191536,1
0,0,-7.18263E-05,0.04788404,0.009577,0.0287305,1
2.38823E-05,2.38828E-05,2.3882E-05,0.04788404,0.019154,0.0287305,1
7.11149E-05,4.74109E-05,0,0.03830722,0.019154,0.0287305,1
0.000144012,4.80025E-05,0,0.05746084,0.019153,0.0287305,1
0.000652964,-0.000580413,0.000193471,0.25857377,0.2489965,0.0766145,1
0.000210223,-0.000350371,0.000513877,0.29688099,0.2489965,0.2106897,1
0.003386919,0.000256938,0.00049052,1.38863694,0.1053445,0.201113,1
0.001891419,-0.000407015,0,1.09175595,0.162806,0.0383073,0
0.000814029,0.00047884,-0.003591303,0.6607997,0.354342,1.4365211,0
0.002453759,-0.0011435,0.004097539,0.986411,0.814029,3.04542462,0
0.003056936,0.006519873,0.004346581,1.551442614,3.428498,3.04542462,0
0.006263618,-0.00483677,-0.001717054,2.48039285,5.343859,1.30244572,0
0.001752148,-0.008784742,0.001800152,0.928950236,5.343859,0.71826052,0
0.004396301,0.005608253,-0.005465672,1.77170921,2.260126,2.29843372,0
0.004414674,0.002382522,-0.003386919,1.8100165,0.976834,2.29843372,0
0.001005679,0.000182852,0.001851364,0.68953012,0.555455,0.9097968,0
0.000747458,0.000350371,0.000583951,0.68953012,0.622492,0.3734954,0
0.002154782,0.003902548,-0.001604115,1.2449849,1.561019,1.0151415,0
0.003232172,-0.001939303,-0.00296881,1.29286891,1.714248,1.187524,0
0.00605733,0.005793968,0.006799533,2.47081614,4.031835,2.8921956,0
0.012569559,-0.000909796,0.000143652,5.02782344,4.3957535,2.8921956,0
0.004301246,-0.023668732,-0.022694418,4.29040934,9.5384988,9.1458506,0
0.011726215,-0.024789839,-0.010293276,4.70221203,9.9407256,6.3111157,0
0.013967182,-0.012688666,-0.007984691,5.95677393,5.0374005,5.3534347,0
0.001344113,-0.00523244,-0.007512633,5.95677393,2.0877437,5.3534347,0
0.013037732,-0.004669879,0.005594371,5.42047274,1.886631,2.355894,0
0.002442086,-0.001508348,0.003280058,1.13006317,0.603339,1.407791,0
0.004067187,-0.003688844,0.003097681,1.64721074,1.4939817,1.407791,0
4.35108E-13,-2.71106E-12,-5.73673E-12,0.51714757,0.9289502,0.15323,0
